GEOid,GEOid2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US48453001761,48453001761,"Census Tract 17.61, Travis County, Texas",7026,355,6501,417,525,225
1400000US48453001764,48453001764,"Census Tract 17.64, Travis County, Texas",5379,447,4994,458,385,193
1400000US48453001765,48453001765,"Census Tract 17.65, Travis County, Texas",15929,902,13515,743,2414,542
1400000US48453001766,48453001766,"Census Tract 17.66, Travis County, Texas",7247,643,6070,622,1177,305
1400000US48453001768,48453001768,"Census Tract 17.68, Travis County, Texas",5200,487,4841,500,359,151
1400000US48453001769,48453001769,"Census Tract 17.69, Travis County, Texas",5489,339,4478,400,1011,398
1400000US48453001770,48453001770,"Census Tract 17.70, Travis County, Texas",10932,421,9651,510,1281,268
1400000US48453001771,48453001771,"Census Tract 17.71, Travis County, Texas",3841,352,3458,323,383,227
1400000US48453001772,48453001772,"Census Tract 17.72, Travis County, Texas",2479,241,1020,212,1459,277
1400000US48453001773,48453001773,"Census Tract 17.73, Travis County, Texas",5025,297,4684,288,341,107
1400000US48453001774,48453001774,"Census Tract 17.74, Travis County, Texas",7911,438,5872,443,2039,307
1400000US48453001775,48453001775,"Census Tract 17.75, Travis County, Texas",4087,380,3441,403,646,202
1400000US48453001776,48453001776,"Census Tract 17.76, Travis County, Texas",2459,272,1776,295,683,246
1400000US48453001777,48453001777,"Census Tract 17.77, Travis County, Texas",5403,485,3950,399,1453,285
1400000US48453001778,48453001778,"Census Tract 17.78, Travis County, Texas",3668,379,3323,370,345,128
1400000US48453001779,48453001779,"Census Tract 17.79, Travis County, Texas",5615,219,5163,223,452,228
1400000US48453001780,48453001780,"Census Tract 17.80, Travis County, Texas",3802,407,3478,432,324,136
1400000US48453001781,48453001781,"Census Tract 17.81, Travis County, Texas",2265,186,2088,192,177,118
1400000US48453001782,48453001782,"Census Tract 17.82, Travis County, Texas",5015,416,4510,420,505,191
1400000US48453001783,48453001783,"Census Tract 17.83, Travis County, Texas",5404,491,5089,524,315,188
1400000US48453001784,48453001784,"Census Tract 17.84, Travis County, Texas",4786,326,4620,337,166,137
1400000US48453001785,48453001785,"Census Tract 17.85, Travis County, Texas",4023,268,3242,367,781,336
1400000US48453001786,48453001786,"Census Tract 17.86, Travis County, Texas",4889,390,4209,421,680,349
1400000US48453001804,48453001804,"Census Tract 18.04, Travis County, Texas",5995,590,2940,489,3055,647
1400000US48453001805,48453001805,"Census Tract 18.05, Travis County, Texas",4878,552,1845,396,3033,479
1400000US48453001806,48453001806,"Census Tract 18.06, Travis County, Texas",5725,524,1846,339,3879,519
1400000US48453001811,48453001811,"Census Tract 18.11, Travis County, Texas",3103,471,1097,242,2006,541
1400000US48453001812,48453001812,"Census Tract 18.12, Travis County, Texas",7484,737,2458,477,5026,830
1400000US48453001813,48453001813,"Census Tract 18.13, Travis County, Texas",6154,599,2015,336,4139,698
1400000US48453001817,48453001817,"Census Tract 18.17, Travis County, Texas",3418,388,3054,276,364,239
1400000US48453001818,48453001818,"Census Tract 18.18, Travis County, Texas",5831,695,2399,281,3432,765
1400000US48453001819,48453001819,"Census Tract 18.19, Travis County, Texas",4403,509,1528,292,2875,500
1400000US48453001820,48453001820,"Census Tract 18.20, Travis County, Texas",7266,750,2372,433,4894,777
1400000US48453001821,48453001821,"Census Tract 18.21, Travis County, Texas",5273,664,2265,369,3008,679
1400000US48453001822,48453001822,"Census Tract 18.22, Travis County, Texas",6422,777,2558,531,3864,742
1400000US48453001823,48453001823,"Census Tract 18.23, Travis County, Texas",5958,688,1549,315,4409,708
1400000US48453001824,48453001824,"Census Tract 18.24, Travis County, Texas",1887,379,1413,221,474,359
1400000US48453001826,48453001826,"Census Tract 18.26, Travis County, Texas",2006,256,1594,228,412,204
1400000US48453001828,48453001828,"Census Tract 18.28, Travis County, Texas",3602,301,2875,343,727,237
1400000US48453001829,48453001829,"Census Tract 18.29, Travis County, Texas",2416,222,1985,266,431,117
1400000US48453001832,48453001832,"Census Tract 18.32, Travis County, Texas",2698,410,1849,229,849,365
1400000US48453001833,48453001833,"Census Tract 18.33, Travis County, Texas",7618,921,3490,609,4128,968
1400000US48453001834,48453001834,"Census Tract 18.34, Travis County, Texas",7365,572,5055,532,2310,549
1400000US48453001835,48453001835,"Census Tract 18.35, Travis County, Texas",4886,576,2320,508,2566,584
1400000US48453001839,48453001839,"Census Tract 18.39, Travis County, Texas",6113,491,4904,501,1209,382
1400000US48453001840,48453001840,"Census Tract 18.40, Travis County, Texas",7686,901,4750,876,2936,865
1400000US48453001841,48453001841,"Census Tract 18.41, Travis County, Texas",16295,1036,10663,800,5632,1071
1400000US48453001842,48453001842,"Census Tract 18.42, Travis County, Texas",6218,531,3575,364,2643,536
1400000US48453001843,48453001843,"Census Tract 18.43, Travis County, Texas",2454,268,1501,189,953,318
1400000US48453001844,48453001844,"Census Tract 18.44, Travis County, Texas",3593,447,2511,422,1082,243
1400000US48453001845,48453001845,"Census Tract 18.45, Travis County, Texas",3264,437,2478,372,786,267
1400000US48453001846,48453001846,"Census Tract 18.46, Travis County, Texas",2374,149,1978,247,396,191
1400000US48453001847,48453001847,"Census Tract 18.47, Travis County, Texas",6894,669,4705,593,2189,604
1400000US48453001848,48453001848,"Census Tract 18.48, Travis County, Texas",4601,466,3518,417,1083,262
1400000US48453001849,48453001849,"Census Tract 18.49, Travis County, Texas",5258,451,4515,464,743,290
1400000US48453001850,48453001850,"Census Tract 18.50, Travis County, Texas",4255,430,2615,338,1640,460
1400000US48453001851,48453001851,"Census Tract 18.51, Travis County, Texas",8856,617,6702,645,2154,545
1400000US48453001853,48453001853,"Census Tract 18.53, Travis County, Texas",3198,216,2581,254,617,207
1400000US48453001854,48453001854,"Census Tract 18.54, Travis County, Texas",4363,494,3050,416,1313,370
1400000US48453001855,48453001855,"Census Tract 18.55, Travis County, Texas",11647,631,9049,608,2598,467
1400000US48453001856,48453001856,"Census Tract 18.56, Travis County, Texas",4650,466,2996,428,1654,350
1400000US48453001857,48453001857,"Census Tract 18.57, Travis County, Texas",5032,533,3649,596,1383,251
1400000US48453001858,48453001858,"Census Tract 18.58, Travis County, Texas",12960,756,10091,716,2869,606
1400000US48453001859,48453001859,"Census Tract 18.59, Travis County, Texas",1124,200,1012,188,112,99
1400000US48453001860,48453001860,"Census Tract 18.60, Travis County, Texas",3667,400,2140,476,1527,376
1400000US48453001861,48453001861,"Census Tract 18.61, Travis County, Texas",4737,373,3106,500,1631,545
1400000US48453001862,48453001862,"Census Tract 18.62, Travis County, Texas",4909,410,4115,425,794,207
1400000US48453001863,48453001863,"Census Tract 18.63, Travis County, Texas",3275,377,2233,331,1042,352
1400000US48453001864,48453001864,"Census Tract 18.64, Travis County, Texas",2742,316,2180,289,562,180
1400000US48453001901,48453001901,"Census Tract 19.01, Travis County, Texas",5341,923,4618,825,723,208
1400000US48453001908,48453001908,"Census Tract 19.08, Travis County, Texas",7375,762,5094,456,2281,766
1400000US48453001910,48453001910,"Census Tract 19.10, Travis County, Texas",4067,344,3701,375,366,178
1400000US48453001911,48453001911,"Census Tract 19.11, Travis County, Texas",2930,229,2450,276,480,189
1400000US48453001912,48453001912,"Census Tract 19.12, Travis County, Texas",3785,414,3520,436,265,155
1400000US48453001913,48453001913,"Census Tract 19.13, Travis County, Texas",4902,367,4779,371,123,66
1400000US48453001914,48453001914,"Census Tract 19.14, Travis County, Texas",5775,355,5248,429,527,219
1400000US48453001915,48453001915,"Census Tract 19.15, Travis County, Texas",1846,315,1382,284,464,187
1400000US48453001916,48453001916,"Census Tract 19.16, Travis County, Texas",3316,304,3103,437,213,203
1400000US48453001917,48453001917,"Census Tract 19.17, Travis County, Texas",4778,285,4582,318,196,154
1400000US48453001918,48453001918,"Census Tract 19.18, Travis County, Texas",2519,191,2392,188,127,97
1400000US48453001919,48453001919,"Census Tract 19.19, Travis County, Texas",3719,232,3561,244,158,92
1400000US48453002002,48453002002,"Census Tract 20.02, Travis County, Texas",2842,329,1746,298,1096,340
1400000US48453002003,48453002003,"Census Tract 20.03, Travis County, Texas",3815,552,1429,246,2386,605
1400000US48453002004,48453002004,"Census Tract 20.04, Travis County, Texas",2244,349,1397,255,847,381
1400000US48453002005,48453002005,"Census Tract 20.05, Travis County, Texas",4563,502,2733,325,1830,490
1400000US48453002104,48453002104,"Census Tract 21.04, Travis County, Texas",3234,346,2118,340,1116,383
1400000US48453002105,48453002105,"Census Tract 21.05, Travis County, Texas",5242,753,1732,521,3510,789
1400000US48453002106,48453002106,"Census Tract 21.06, Travis County, Texas",3359,510,2361,549,998,319
1400000US48453002107,48453002107,"Census Tract 21.07, Travis County, Texas",3786,467,2381,386,1405,347
1400000US48453002108,48453002108,"Census Tract 21.08, Travis County, Texas",3552,486,1841,297,1711,481
1400000US48453002109,48453002109,"Census Tract 21.09, Travis County, Texas",3080,376,1998,344,1082,317
1400000US48453002110,48453002110,"Census Tract 21.10, Travis County, Texas",4438,516,1575,376,2863,593
1400000US48453002111,48453002111,"Census Tract 21.11, Travis County, Texas",4349,611,1292,298,3057,613
1400000US48453002112,48453002112,"Census Tract 21.12, Travis County, Texas",4822,632,2324,521,2498,563
1400000US48453002113,48453002113,"Census Tract 21.13, Travis County, Texas",3669,387,2364,363,1305,439
1400000US48453002201,48453002201,"Census Tract 22.01, Travis County, Texas",1870,368,1200,300,670,279
1400000US48453002202,48453002202,"Census Tract 22.02, Travis County, Texas",7575,1212,3412,732,4163,959
1400000US48453002207,48453002207,"Census Tract 22.07, Travis County, Texas",7565,554,3387,456,4178,472
1400000US48453002208,48453002208,"Census Tract 22.08, Travis County, Texas",6310,984,2523,787,3787,766
1400000US48453002209,48453002209,"Census Tract 22.09, Travis County, Texas",6841,605,4433,734,2408,570
1400000US48453002210,48453002210,"Census Tract 22.10, Travis County, Texas",3280,505,1646,325,1634,487
1400000US48453002211,48453002211,"Census Tract 22.11, Travis County, Texas",1529,538,458,231,1071,537
1400000US48453002212,48453002212,"Census Tract 22.12, Travis County, Texas",880,152,484,113,396,114
1400000US48453002304,48453002304,"Census Tract 23.04, Travis County, Texas",4285,813,833,209,3452,837
1400000US48453002307,48453002307,"Census Tract 23.07, Travis County, Texas",5020,777,2016,272,3004,785
1400000US48453002308,48453002308,"Census Tract 23.08, Travis County, Texas",5320,906,2816,502,2504,680
1400000US48453002310,48453002310,"Census Tract 23.10, Travis County, Texas",2335,401,481,143,1854,393
1400000US48453002312,48453002312,"Census Tract 23.12, Travis County, Texas",6102,636,1131,352,4971,670
1400000US48453002313,48453002313,"Census Tract 23.13, Travis County, Texas",4133,425,2138,343,1995,442
1400000US48453002314,48453002314,"Census Tract 23.14, Travis County, Texas",4858,471,2686,307,2172,451
1400000US48453002315,48453002315,"Census Tract 23.15, Travis County, Texas",3212,445,1245,275,1967,459
1400000US48453002316,48453002316,"Census Tract 23.16, Travis County, Texas",5659,793,1165,244,4494,865
1400000US48453002317,48453002317,"Census Tract 23.17, Travis County, Texas",4802,525,2483,460,2319,491
1400000US48453002318,48453002318,"Census Tract 23.18, Travis County, Texas",5571,715,2206,385,3365,716
1400000US48453002319,48453002319,"Census Tract 23.19, Travis County, Texas",809,350,573,271,236,135
1400000US48453002402,48453002402,"Census Tract 24.02, Travis County, Texas",5991,636,2998,363,2993,599
1400000US48453002403,48453002403,"Census Tract 24.03, Travis County, Texas",3326,509,1104,232,2222,539
1400000US48453002407,48453002407,"Census Tract 24.07, Travis County, Texas",3707,213,2774,201,933,175
1400000US48453002409,48453002409,"Census Tract 24.09, Travis County, Texas",3406,335,1395,191,2011,343
1400000US48453002410,48453002410,"Census Tract 24.10, Travis County, Texas",3878,342,1832,253,2046,357
1400000US48453002411,48453002411,"Census Tract 24.11, Travis County, Texas",6110,416,953,240,5157,490
1400000US48453002412,48453002412,"Census Tract 24.12, Travis County, Texas",5162,375,913,289,4249,418
1400000US48453002413,48453002413,"Census Tract 24.13, Travis County, Texas",4715,581,830,280,3885,655
1400000US48453002419,48453002419,"Census Tract 24.19, Travis County, Texas",3809,449,1461,263,2348,437
1400000US48453002421,48453002421,"Census Tract 24.21, Travis County, Texas",4923,553,3298,473,1625,389
1400000US48453002422,48453002422,"Census Tract 24.22, Travis County, Texas",4785,478,2317,366,2468,496
1400000US48453002423,48453002423,"Census Tract 24.23, Travis County, Texas",5890,824,2885,312,3005,806
1400000US48453002424,48453002424,"Census Tract 24.24, Travis County, Texas",3682,754,1989,541,1693,435
1400000US48453002425,48453002425,"Census Tract 24.25, Travis County, Texas",2787,377,1384,376,1403,292
1400000US48453002426,48453002426,"Census Tract 24.26, Travis County, Texas",6460,607,2223,393,4237,620
1400000US48453002427,48453002427,"Census Tract 24.27, Travis County, Texas",7380,755,1609,305,5771,793
1400000US48453002428,48453002428,"Census Tract 24.28, Travis County, Texas",4806,555,3221,427,1585,479
1400000US48453002429,48453002429,"Census Tract 24.29, Travis County, Texas",531,175,353,143,178,125
1400000US48453002430,48453002430,"Census Tract 24.30, Travis County, Texas",3521,428,1096,216,2425,517
1400000US48453002431,48453002431,"Census Tract 24.31, Travis County, Texas",6224,558,1798,330,4426,532
1400000US48453002432,48453002432,"Census Tract 24.32, Travis County, Texas",2050,477,606,221,1444,464
1400000US48453002433,48453002433,"Census Tract 24.33, Travis County, Texas",5233,623,2040,384,3193,531
1400000US48453002434,48453002434,"Census Tract 24.34, Travis County, Texas",1473,245,781,206,692,157
1400000US48453002435,48453002435,"Census Tract 24.35, Travis County, Texas",5760,653,2027,437,3733,609
1400000US48453002436,48453002436,"Census Tract 24.36, Travis County, Texas",2332,305,797,181,1535,280
1400000US48453002500,48453002500,"Census Tract 25, Travis County, Texas",4919,294,4425,306,494,188
1400000US48453980000,48453980000,"Census Tract 9800, Travis County, Texas",0,127,0,127,0,127
1400000US48455950100,48455950100,"Census Tract 9501, Trinity County, Texas",2959,494,2925,499,34,37
1400000US48455950200,48455950200,"Census Tract 9502, Trinity County, Texas",3838,417,3422,413,416,208
1400000US48455950300,48455950300,"Census Tract 9503, Trinity County, Texas",2037,402,2037,402,0,127
1400000US48455950400,48455950400,"Census Tract 9504, Trinity County, Texas",3514,551,3225,503,289,190
1400000US48455950500,48455950500,"Census Tract 9505, Trinity County, Texas",2103,350,1841,322,262,211
1400000US48457950100,48457950100,"Census Tract 9501, Tyler County, Texas",2753,376,2709,374,44,53
1400000US48457950200,48457950200,"Census Tract 9502, Tyler County, Texas",8057,718,7440,795,617,337
1400000US48457950300,48457950300,"Census Tract 9503, Tyler County, Texas",2501,186,2483,187,18,21
1400000US48457950400,48457950400,"Census Tract 9504, Tyler County, Texas",4621,573,4549,530,72,131
1400000US48457950500,48457950500,"Census Tract 9505, Tyler County, Texas",3540,469,3540,469,0,127
1400000US48459950100,48459950100,"Census Tract 9501, Upshur County, Texas",7293,537,6822,506,471,165
1400000US48459950200,48459950200,"Census Tract 9502, Upshur County, Texas",3372,267,3227,296,145,141
1400000US48459950300,48459950300,"Census Tract 9503, Upshur County, Texas",7560,636,7293,618,267,157
1400000US48459950400,48459950400,"Census Tract 9504, Upshur County, Texas",4787,179,4268,341,519,276
1400000US48459950500,48459950500,"Census Tract 9505, Upshur County, Texas",6204,595,6037,574,167,120
1400000US48459950600,48459950600,"Census Tract 9506, Upshur County, Texas",4184,470,3936,500,248,144
1400000US48459950700,48459950700,"Census Tract 9507, Upshur County, Texas",5285,484,4738,512,547,246
1400000US48461950100,48461950100,"Census Tract 9501, Upton County, Texas",1404,448,1040,186,364,303
1400000US48461950200,48461950200,"Census Tract 9502, Upton County, Texas",1839,448,798,228,1041,271
1400000US48463950100,48463950100,"Census Tract 9501, Uvalde County, Texas",2655,394,1369,256,1286,313
1400000US48463950200,48463950200,"Census Tract 9502, Uvalde County, Texas",7879,774,3612,394,4267,874
1400000US48463950300,48463950300,"Census Tract 9503, Uvalde County, Texas",6428,732,1502,300,4926,763
1400000US48463950400,48463950400,"Census Tract 9504, Uvalde County, Texas",3135,356,1167,185,1968,313
1400000US48463950500,48463950500,"Census Tract 9505, Uvalde County, Texas",6188,732,733,218,5455,747
1400000US48465950201,48465950201,"Census Tract 9502.01, Val Verde County, Texas",7842,539,3498,365,4344,536
1400000US48465950301,48465950301,"Census Tract 9503.01, Val Verde County, Texas",4929,431,612,202,4317,469
1400000US48465950302,48465950302,"Census Tract 9503.02, Val Verde County, Texas",4525,605,268,173,4257,628
1400000US48465950400,48465950400,"Census Tract 9504, Val Verde County, Texas",3815,540,630,297,3185,607
1400000US48465950500,48465950500,"Census Tract 9505, Val Verde County, Texas",6529,666,1745,336,4784,622
1400000US48465950601,48465950601,"Census Tract 9506.01, Val Verde County, Texas",3926,416,175,112,3751,401
1400000US48465950602,48465950602,"Census Tract 9506.02, Val Verde County, Texas",4841,546,68,63,4773,542
1400000US48465950700,48465950700,"Census Tract 9507, Val Verde County, Texas",6848,603,1081,263,5767,541
1400000US48465950800,48465950800,"Census Tract 9508, Val Verde County, Texas",4833,713,1796,315,3037,720
1400000US48465980000,48465980000,"Census Tract 9800, Val Verde County, Texas",0,127,0,127,0,127
1400000US48467950100,48467950100,"Census Tract 9501, Van Zandt County, Texas",5335,542,4932,548,403,169
1400000US48467950200,48467950200,"Census Tract 9502, Van Zandt County, Texas",3346,321,2663,321,683,186
1400000US48467950300,48467950300,"Census Tract 9503, Van Zandt County, Texas",4280,392,4088,400,192,97
1400000US48467950400,48467950400,"Census Tract 9504, Van Zandt County, Texas",5133,579,4635,578,498,289
1400000US48467950500,48467950500,"Census Tract 9505, Van Zandt County, Texas",4550,266,4048,396,502,251
1400000US48467950600,48467950600,"Census Tract 9506, Van Zandt County, Texas",7227,665,7105,680,122,111
1400000US48467950700,48467950700,"Census Tract 9507, Van Zandt County, Texas",4017,231,3620,293,397,198
1400000US48467950800,48467950800,"Census Tract 9508, Van Zandt County, Texas",5307,443,4683,452,624,231
1400000US48467950900,48467950900,"Census Tract 9509, Van Zandt County, Texas",7011,647,6290,636,721,265
1400000US48467951000,48467951000,"Census Tract 9510, Van Zandt County, Texas",6156,654,5650,624,506,149
1400000US48469000100,48469000100,"Census Tract 1, Victoria County, Texas",2803,496,895,224,1908,464
1400000US48469000201,48469000201,"Census Tract 2.01, Victoria County, Texas",3072,357,1038,236,2034,401
1400000US48469000202,48469000202,"Census Tract 2.02, Victoria County, Texas",5076,424,1529,306,3547,443
1400000US48469000301,48469000301,"Census Tract 3.01, Victoria County, Texas",1482,266,455,210,1027,273
1400000US48469000302,48469000302,"Census Tract 3.02, Victoria County, Texas",2495,352,397,164,2098,392
1400000US48469000400,48469000400,"Census Tract 4, Victoria County, Texas",1711,247,1064,228,647,220
1400000US48469000501,48469000501,"Census Tract 5.01, Victoria County, Texas",3728,376,1898,288,1830,356
1400000US48469000502,48469000502,"Census Tract 5.02, Victoria County, Texas",3809,474,2022,350,1787,365
1400000US48469000601,48469000601,"Census Tract 6.01, Victoria County, Texas",3061,439,996,259,2065,459
1400000US48469000602,48469000602,"Census Tract 6.02, Victoria County, Texas",4208,554,2041,388,2167,565
1400000US48469000700,48469000700,"Census Tract 7, Victoria County, Texas",3481,440,1619,204,1862,434
1400000US48469000800,48469000800,"Census Tract 8, Victoria County, Texas",1468,206,1098,211,370,230
1400000US48469001300,48469001300,"Census Tract 13, Victoria County, Texas",2259,261,1508,196,751,276
1400000US48469001400,48469001400,"Census Tract 14, Victoria County, Texas",8411,463,5870,455,2541,400
1400000US48469001501,48469001501,"Census Tract 15.01, Victoria County, Texas",3191,231,2401,219,790,201
1400000US48469001503,48469001503,"Census Tract 15.03, Victoria County, Texas",2294,226,2294,226,0,127
1400000US48469001504,48469001504,"Census Tract 15.04, Victoria County, Texas",6274,344,4801,349,1473,269
1400000US48469001601,48469001601,"Census Tract 16.01, Victoria County, Texas",5636,592,4079,554,1557,450
1400000US48469001604,48469001604,"Census Tract 16.04, Victoria County, Texas",6448,573,3905,428,2543,506
1400000US48469001605,48469001605,"Census Tract 16.05, Victoria County, Texas",3137,307,2059,297,1078,231
1400000US48469001606,48469001606,"Census Tract 16.06, Victoria County, Texas",7616,551,5690,387,1926,524
1400000US48469001700,48469001700,"Census Tract 17, Victoria County, Texas",4153,476,1307,327,2846,537
1400000US48469980000,48469980000,"Census Tract 9800, Victoria County, Texas",0,127,0,127,0,127
1400000US48471790101,48471790101,"Census Tract 7901.01, Walker County, Texas",8253,889,7310,868,943,304
1400000US48471790102,48471790102,"Census Tract 7901.02, Walker County, Texas",3288,427,2737,401,551,277
1400000US48471790103,48471790103,"Census Tract 7901.03, Walker County, Texas",5288,695,4540,494,748,504
1400000US48471790200,48471790200,"Census Tract 7902, Walker County, Texas",6408,910,5226,742,1182,709
1400000US48471790300,48471790300,"Census Tract 7903, Walker County, Texas",8019,815,7769,796,250,134
1400000US48471790400,48471790400,"Census Tract 7904, Walker County, Texas",7798,595,6818,667,980,307
1400000US48471790500,48471790500,"Census Tract 7905, Walker County, Texas",9943,1458,8252,1069,1691,650
1400000US48471790600,48471790600,"Census Tract 7906, Walker County, Texas",4365,562,2717,390,1648,466
1400000US48471790700,48471790700,"Census Tract 7907, Walker County, Texas",6348,1152,4501,943,1847,587
1400000US48471790800,48471790800,"Census Tract 7908, Walker County, Texas",6643,1767,5777,1600,866,304
1400000US48473680100,48473680100,"Census Tract 6801, Waller County, Texas",2609,343,1985,309,624,433
1400000US48473680200,48473680200,"Census Tract 6802, Waller County, Texas",9545,628,4636,512,4909,642
1400000US48473680300,48473680300,"Census Tract 6803, Waller County, Texas",11593,886,9573,806,2020,430
1400000US48473680400,48473680400,"Census Tract 6804, Waller County, Texas",626,513,626,513,0,127
1400000US48473680500,48473680500,"Census Tract 6805, Waller County, Texas",8739,438,7108,474,1631,332
1400000US48473680600,48473680600,"Census Tract 6806, Waller County, Texas",7719,703,5813,624,1906,568
1400000US48475950100,48475950100,"Census Tract 9501, Ward County, Texas",3976,136,2243,170,1733,196
1400000US48475950200,48475950200,"Census Tract 9502, Ward County, Texas",3818,232,2494,211,1324,260
1400000US48475950300,48475950300,"Census Tract 9503, Ward County, Texas",2711,222,967,213,1744,262
1400000US48477170100,48477170100,"Census Tract 1701, Washington County, Texas",3007,421,2532,392,475,187
1400000US48477170200,48477170200,"Census Tract 1702, Washington County, Texas",6188,542,5526,500,662,286
1400000US48477170300,48477170300,"Census Tract 1703, Washington County, Texas",5806,537,4855,505,951,485
1400000US48477170400,48477170400,"Census Tract 1704, Washington County, Texas",6442,561,5513,461,929,284
1400000US48477170500,48477170500,"Census Tract 1705, Washington County, Texas",6694,485,6136,463,558,220
1400000US48477170600,48477170600,"Census Tract 1706, Washington County, Texas",4812,437,4168,379,644,319
1400000US48479000101,48479000101,"Census Tract 1.01, Webb County, Texas",4592,487,148,75,4444,498
1400000US48479000105,48479000105,"Census Tract 1.05, Webb County, Texas",2274,458,0,127,2274,458
1400000US48479000106,48479000106,"Census Tract 1.06, Webb County, Texas",4084,678,8,14,4076,681
1400000US48479000107,48479000107,"Census Tract 1.07, Webb County, Texas",3504,595,127,154,3377,583
1400000US48479000108,48479000108,"Census Tract 1.08, Webb County, Texas",3439,439,104,152,3335,468
1400000US48479000109,48479000109,"Census Tract 1.09, Webb County, Texas",2219,345,52,85,2167,338
1400000US48479000200,48479000200,"Census Tract 2, Webb County, Texas",3521,525,114,73,3407,531
1400000US48479000300,48479000300,"Census Tract 3, Webb County, Texas",2682,408,20,32,2662,407
1400000US48479000601,48479000601,"Census Tract 6.01, Webb County, Texas",2769,569,46,57,2723,566
1400000US48479000602,48479000602,"Census Tract 6.02, Webb County, Texas",2387,367,45,78,2342,374
1400000US48479000700,48479000700,"Census Tract 7, Webb County, Texas",2970,440,75,88,2895,439
1400000US48479000800,48479000800,"Census Tract 8, Webb County, Texas",2632,545,163,153,2469,506
1400000US48479000901,48479000901,"Census Tract 9.01, Webb County, Texas",4567,643,215,145,4352,633
1400000US48479000903,48479000903,"Census Tract 9.03, Webb County, Texas",2987,428,12,18,2975,431
1400000US48479000904,48479000904,"Census Tract 9.04, Webb County, Texas",3200,423,110,93,3090,424
1400000US48479001001,48479001001,"Census Tract 10.01, Webb County, Texas",4870,568,161,123,4709,569
1400000US48479001003,48479001003,"Census Tract 10.03, Webb County, Texas",2404,284,34,45,2370,288
1400000US48479001004,48479001004,"Census Tract 10.04, Webb County, Texas",1541,285,74,60,1467,295
1400000US48479001101,48479001101,"Census Tract 11.01, Webb County, Texas",3967,490,519,214,3448,486
1400000US48479001103,48479001103,"Census Tract 11.03, Webb County, Texas",1755,313,51,61,1704,318
1400000US48479001104,48479001104,"Census Tract 11.04, Webb County, Texas",3468,384,472,293,2996,365
1400000US48479001105,48479001105,"Census Tract 11.05, Webb County, Texas",2601,309,117,115,2484,356
1400000US48479001201,48479001201,"Census Tract 12.01, Webb County, Texas",2899,440,9,19,2890,432
1400000US48479001202,48479001202,"Census Tract 12.02, Webb County, Texas",3647,518,251,203,3396,529
1400000US48479001300,48479001300,"Census Tract 13, Webb County, Texas",3417,481,67,65,3350,502
1400000US48479001401,48479001401,"Census Tract 14.01, Webb County, Texas",4240,731,57,59,4183,740
1400000US48479001402,48479001402,"Census Tract 14.02, Webb County, Texas",3178,575,28,34,3150,572
1400000US48479001501,48479001501,"Census Tract 15.01, Webb County, Texas",2985,384,217,196,2768,364
1400000US48479001502,48479001502,"Census Tract 15.02, Webb County, Texas",5091,530,86,74,5005,528
1400000US48479001601,48479001601,"Census Tract 16.01, Webb County, Texas",3977,483,464,162,3513,489
1400000US48479001602,48479001602,"Census Tract 16.02, Webb County, Texas",3671,462,541,269,3130,470
1400000US48479001706,48479001706,"Census Tract 17.06, Webb County, Texas",5346,504,196,138,5150,511
1400000US48479001709,48479001709,"Census Tract 17.09, Webb County, Texas",6202,602,679,253,5523,611
1400000US48479001710,48479001710,"Census Tract 17.10, Webb County, Texas",2064,522,152,81,1912,540
1400000US48479001711,48479001711,"Census Tract 17.11, Webb County, Texas",5242,474,549,253,4693,499
1400000US48479001712,48479001712,"Census Tract 17.12, Webb County, Texas",5921,748,329,173,5592,710
1400000US48479001713,48479001713,"Census Tract 17.13, Webb County, Texas",10673,641,699,265,9974,635
1400000US48479001714,48479001714,"Census Tract 17.14, Webb County, Texas",3211,614,172,94,3039,602
1400000US48479001715,48479001715,"Census Tract 17.15, Webb County, Texas",5720,545,209,148,5511,556
1400000US48479001716,48479001716,"Census Tract 17.16, Webb County, Texas",6283,457,240,131,6043,458
1400000US48479001717,48479001717,"Census Tract 17.17, Webb County, Texas",4359,658,52,44,4307,645
1400000US48479001718,48479001718,"Census Tract 17.18, Webb County, Texas",2332,296,251,217,2081,272
1400000US48479001719,48479001719,"Census Tract 17.19, Webb County, Texas",3646,334,236,161,3410,325
1400000US48479001720,48479001720,"Census Tract 17.20, Webb County, Texas",5695,575,754,415,4941,465
1400000US48479001721,48479001721,"Census Tract 17.21, Webb County, Texas",2329,256,60,33,2269,252
1400000US48479001722,48479001722,"Census Tract 17.22, Webb County, Texas",6162,504,543,385,5619,527
1400000US48479001806,48479001806,"Census Tract 18.06, Webb County, Texas",3188,411,21,29,3167,410
1400000US48479001807,48479001807,"Census Tract 18.07, Webb County, Texas",8835,1058,150,192,8685,1124
1400000US48479001808,48479001808,"Census Tract 18.08, Webb County, Texas",7158,639,40,52,7118,641
1400000US48479001809,48479001809,"Census Tract 18.09, Webb County, Texas",5194,878,46,52,5148,890
1400000US48479001810,48479001810,"Census Tract 18.10, Webb County, Texas",4017,400,161,73,3856,397
1400000US48479001811,48479001811,"Census Tract 18.11, Webb County, Texas",4841,322,104,79,4737,310
1400000US48479001812,48479001812,"Census Tract 18.12, Webb County, Texas",6558,481,111,119,6447,502
