GEOid,GEOid2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US48029151000,48029151000,"Census Tract 1510, Bexar County, Texas",3489,404,225,100,3264,401
1400000US48029151100,48029151100,"Census Tract 1511, Bexar County, Texas",7329,638,290,218,7039,701
1400000US48029151200,48029151200,"Census Tract 1512, Bexar County, Texas",9689,984,658,253,9031,992
1400000US48029151301,48029151301,"Census Tract 1513.01, Bexar County, Texas",6022,778,336,145,5686,781
1400000US48029151302,48029151302,"Census Tract 1513.02, Bexar County, Texas",3331,373,214,115,3117,362
1400000US48029151400,48029151400,"Census Tract 1514, Bexar County, Texas",4316,469,515,197,3801,446
1400000US48029151500,48029151500,"Census Tract 1515, Bexar County, Texas",2313,291,292,158,2021,295
1400000US48029151600,48029151600,"Census Tract 1516, Bexar County, Texas",7630,539,1280,254,6350,610
1400000US48029151700,48029151700,"Census Tract 1517, Bexar County, Texas",6518,780,763,249,5755,768
1400000US48029151900,48029151900,"Census Tract 1519, Bexar County, Texas",6190,732,199,82,5991,723
1400000US48029152000,48029152000,"Census Tract 1520, Bexar County, Texas",1610,324,211,84,1399,294
1400000US48029152100,48029152100,"Census Tract 1521, Bexar County, Texas",5571,689,1716,514,3855,618
1400000US48029152201,48029152201,"Census Tract 1522.01, Bexar County, Texas",8627,1226,2115,595,6512,1335
1400000US48029152202,48029152202,"Census Tract 1522.02, Bexar County, Texas",4386,1070,1097,501,3289,1192
1400000US48029160100,48029160100,"Census Tract 1601, Bexar County, Texas",5719,576,35,30,5684,576
1400000US48029160200,48029160200,"Census Tract 1602, Bexar County, Texas",2817,410,84,96,2733,421
1400000US48029160300,48029160300,"Census Tract 1603, Bexar County, Texas",5758,627,246,117,5512,619
1400000US48029160400,48029160400,"Census Tract 1604, Bexar County, Texas",4389,516,166,74,4223,482
1400000US48029160501,48029160501,"Census Tract 1605.01, Bexar County, Texas",4301,454,323,317,3978,463
1400000US48029160502,48029160502,"Census Tract 1605.02, Bexar County, Texas",4486,574,83,57,4403,582
1400000US48029160600,48029160600,"Census Tract 1606, Bexar County, Texas",5305,593,83,65,5222,591
1400000US48029160701,48029160701,"Census Tract 1607.01, Bexar County, Texas",3146,336,208,132,2938,325
1400000US48029160702,48029160702,"Census Tract 1607.02, Bexar County, Texas",5338,464,435,199,4903,518
1400000US48029160901,48029160901,"Census Tract 1609.01, Bexar County, Texas",3162,685,121,74,3041,673
1400000US48029160902,48029160902,"Census Tract 1609.02, Bexar County, Texas",4902,584,102,75,4800,569
1400000US48029161000,48029161000,"Census Tract 1610, Bexar County, Texas",3704,380,207,129,3497,422
1400000US48029161100,48029161100,"Census Tract 1611, Bexar County, Texas",9141,835,228,148,8913,859
1400000US48029161200,48029161200,"Census Tract 1612, Bexar County, Texas",2914,421,507,251,2407,446
1400000US48029161302,48029161302,"Census Tract 1613.02, Bexar County, Texas",6172,483,558,143,5614,505
1400000US48029161303,48029161303,"Census Tract 1613.03, Bexar County, Texas",5100,747,152,142,4948,798
1400000US48029161304,48029161304,"Census Tract 1613.04, Bexar County, Texas",4595,597,272,116,4323,598
1400000US48029161400,48029161400,"Census Tract 1614, Bexar County, Texas",8109,779,6669,696,1440,404
1400000US48029161501,48029161501,"Census Tract 1615.01, Bexar County, Texas",7332,705,1561,317,5771,690
1400000US48029161503,48029161503,"Census Tract 1615.03, Bexar County, Texas",3989,494,550,135,3439,472
1400000US48029161504,48029161504,"Census Tract 1615.04, Bexar County, Texas",4191,517,872,207,3319,566
1400000US48029161600,48029161600,"Census Tract 1616, Bexar County, Texas",4592,486,957,226,3635,497
1400000US48029161801,48029161801,"Census Tract 1618.01, Bexar County, Texas",3811,496,1288,304,2523,385
1400000US48029161802,48029161802,"Census Tract 1618.02, Bexar County, Texas",6919,803,1996,550,4923,687
1400000US48029161901,48029161901,"Census Tract 1619.01, Bexar County, Texas",1343,287,354,140,989,232
1400000US48029161902,48029161902,"Census Tract 1619.02, Bexar County, Texas",8707,601,2097,267,6610,613
1400000US48029162001,48029162001,"Census Tract 1620.01, Bexar County, Texas",2628,496,539,170,2089,495
1400000US48029162003,48029162003,"Census Tract 1620.03, Bexar County, Texas",5313,443,1496,409,3817,483
1400000US48029162004,48029162004,"Census Tract 1620.04, Bexar County, Texas",4023,393,792,301,3231,494
1400000US48029170101,48029170101,"Census Tract 1701.01, Bexar County, Texas",3841,468,103,47,3738,466
1400000US48029170102,48029170102,"Census Tract 1701.02, Bexar County, Texas",4217,519,39,37,4178,531
1400000US48029170200,48029170200,"Census Tract 1702, Bexar County, Texas",5619,523,99,54,5520,520
1400000US48029170300,48029170300,"Census Tract 1703, Bexar County, Texas",5888,681,349,128,5539,666
1400000US48029170401,48029170401,"Census Tract 1704.01, Bexar County, Texas",4088,458,153,85,3935,458
1400000US48029170402,48029170402,"Census Tract 1704.02, Bexar County, Texas",4275,511,167,112,4108,507
1400000US48029170500,48029170500,"Census Tract 1705, Bexar County, Texas",4527,499,423,146,4104,500
1400000US48029170600,48029170600,"Census Tract 1706, Bexar County, Texas",4352,426,738,189,3614,455
1400000US48029170700,48029170700,"Census Tract 1707, Bexar County, Texas",4493,603,427,220,4066,635
1400000US48029170800,48029170800,"Census Tract 1708, Bexar County, Texas",1448,245,23,21,1425,244
1400000US48029170900,48029170900,"Census Tract 1709, Bexar County, Texas",3931,512,340,121,3591,508
1400000US48029171000,48029171000,"Census Tract 1710, Bexar County, Texas",5192,682,404,222,4788,685
1400000US48029171100,48029171100,"Census Tract 1711, Bexar County, Texas",3475,444,427,322,3048,477
1400000US48029171200,48029171200,"Census Tract 1712, Bexar County, Texas",3996,617,201,197,3795,603
1400000US48029171301,48029171301,"Census Tract 1713.01, Bexar County, Texas",2702,415,46,46,2656,407
1400000US48029171302,48029171302,"Census Tract 1713.02, Bexar County, Texas",4276,532,992,326,3284,432
1400000US48029171401,48029171401,"Census Tract 1714.01, Bexar County, Texas",4195,711,287,130,3908,747
1400000US48029171402,48029171402,"Census Tract 1714.02, Bexar County, Texas",4652,676,339,259,4313,619
1400000US48029171501,48029171501,"Census Tract 1715.01, Bexar County, Texas",2297,269,459,334,1838,361
1400000US48029171502,48029171502,"Census Tract 1715.02, Bexar County, Texas",5627,666,765,368,4862,630
1400000US48029171601,48029171601,"Census Tract 1716.01, Bexar County, Texas",4289,655,719,307,3570,564
1400000US48029171602,48029171602,"Census Tract 1716.02, Bexar County, Texas",3584,455,435,185,3149,453
1400000US48029171700,48029171700,"Census Tract 1717, Bexar County, Texas",6877,693,1649,262,5228,746
1400000US48029171801,48029171801,"Census Tract 1718.01, Bexar County, Texas",4956,429,1009,236,3947,336
1400000US48029171802,48029171802,"Census Tract 1718.02, Bexar County, Texas",6129,676,957,238,5172,667
1400000US48029171902,48029171902,"Census Tract 1719.02, Bexar County, Texas",9079,798,2784,542,6295,791
1400000US48029171903,48029171903,"Census Tract 1719.03, Bexar County, Texas",6746,678,1313,375,5433,578
1400000US48029171912,48029171912,"Census Tract 1719.12, Bexar County, Texas",6069,388,2100,321,3969,448
1400000US48029171913,48029171913,"Census Tract 1719.13, Bexar County, Texas",5233,480,1317,220,3916,493
1400000US48029171914,48029171914,"Census Tract 1719.14, Bexar County, Texas",5814,530,1930,268,3884,560
1400000US48029171915,48029171915,"Census Tract 1719.15, Bexar County, Texas",2093,226,712,255,1381,293
1400000US48029171916,48029171916,"Census Tract 1719.16, Bexar County, Texas",7474,484,3071,376,4403,417
1400000US48029171917,48029171917,"Census Tract 1719.17, Bexar County, Texas",8981,901,3938,915,5043,669
1400000US48029171918,48029171918,"Census Tract 1719.18, Bexar County, Texas",5044,377,2123,367,2921,476
1400000US48029171919,48029171919,"Census Tract 1719.19, Bexar County, Texas",3498,530,1122,300,2376,526
1400000US48029171920,48029171920,"Census Tract 1719.20, Bexar County, Texas",8979,629,2519,513,6460,697
1400000US48029171921,48029171921,"Census Tract 1719.21, Bexar County, Texas",5914,554,1635,388,4279,585
1400000US48029171922,48029171922,"Census Tract 1719.22, Bexar County, Texas",3311,384,914,293,2397,355
1400000US48029171923,48029171923,"Census Tract 1719.23, Bexar County, Texas",7918,853,3236,702,4682,648
1400000US48029171924,48029171924,"Census Tract 1719.24, Bexar County, Texas",4635,433,2581,334,2054,418
1400000US48029171925,48029171925,"Census Tract 1719.25, Bexar County, Texas",9285,540,4079,461,5206,567
1400000US48029172002,48029172002,"Census Tract 1720.02, Bexar County, Texas",7979,707,3335,587,4644,652
1400000US48029172003,48029172003,"Census Tract 1720.03, Bexar County, Texas",6473,656,3735,1073,2738,634
1400000US48029172004,48029172004,"Census Tract 1720.04, Bexar County, Texas",3079,335,2165,256,914,316
1400000US48029172005,48029172005,"Census Tract 1720.05, Bexar County, Texas",2975,239,1645,311,1330,323
1400000US48029172006,48029172006,"Census Tract 1720.06, Bexar County, Texas",6227,670,3601,466,2626,442
1400000US48029172007,48029172007,"Census Tract 1720.07, Bexar County, Texas",9612,1101,4791,1065,4821,760
1400000US48029180101,48029180101,"Census Tract 1801.01, Bexar County, Texas",5339,561,739,191,4600,581
1400000US48029180102,48029180102,"Census Tract 1801.02, Bexar County, Texas",1888,206,504,131,1384,163
1400000US48029180201,48029180201,"Census Tract 1802.01, Bexar County, Texas",4628,539,1128,377,3500,611
1400000US48029180202,48029180202,"Census Tract 1802.02, Bexar County, Texas",5379,690,897,262,4482,711
1400000US48029180300,48029180300,"Census Tract 1803, Bexar County, Texas",3811,571,446,148,3365,540
1400000US48029180400,48029180400,"Census Tract 1804, Bexar County, Texas",3861,559,551,232,3310,533
1400000US48029180501,48029180501,"Census Tract 1805.01, Bexar County, Texas",4527,412,847,230,3680,464
1400000US48029180503,48029180503,"Census Tract 1805.03, Bexar County, Texas",4475,513,585,275,3890,487
1400000US48029180504,48029180504,"Census Tract 1805.04, Bexar County, Texas",4402,397,533,222,3869,376
1400000US48029180602,48029180602,"Census Tract 1806.02, Bexar County, Texas",2887,378,796,228,2091,403
1400000US48029180603,48029180603,"Census Tract 1806.03, Bexar County, Texas",1658,355,620,231,1038,344
1400000US48029180604,48029180604,"Census Tract 1806.04, Bexar County, Texas",6098,692,1727,485,4371,722
1400000US48029180701,48029180701,"Census Tract 1807.01, Bexar County, Texas",3984,464,2008,271,1976,415
1400000US48029180702,48029180702,"Census Tract 1807.02, Bexar County, Texas",6482,598,2611,433,3871,569
1400000US48029180800,48029180800,"Census Tract 1808, Bexar County, Texas",2652,191,902,206,1750,234
1400000US48029180901,48029180901,"Census Tract 1809.01, Bexar County, Texas",5377,563,1176,323,4201,538
1400000US48029180902,48029180902,"Census Tract 1809.02, Bexar County, Texas",8218,1023,1149,248,7069,1026
1400000US48029181001,48029181001,"Census Tract 1810.01, Bexar County, Texas",3604,417,1091,212,2513,388
1400000US48029181003,48029181003,"Census Tract 1810.03, Bexar County, Texas",6026,878,3337,644,2689,641
1400000US48029181004,48029181004,"Census Tract 1810.04, Bexar County, Texas",4599,500,2901,431,1698,380
1400000US48029181005,48029181005,"Census Tract 1810.05, Bexar County, Texas",3589,491,1338,340,2251,463
1400000US48029181100,48029181100,"Census Tract 1811, Bexar County, Texas",6249,447,2849,305,3400,499
1400000US48029181200,48029181200,"Census Tract 1812, Bexar County, Texas",4653,299,2971,252,1682,264
1400000US48029181301,48029181301,"Census Tract 1813.01, Bexar County, Texas",3976,492,2444,471,1532,321
1400000US48029181302,48029181302,"Census Tract 1813.02, Bexar County, Texas",5742,467,2577,449,3165,468
1400000US48029181303,48029181303,"Census Tract 1813.03, Bexar County, Texas",2974,520,1985,474,989,213
1400000US48029181402,48029181402,"Census Tract 1814.02, Bexar County, Texas",1877,261,1012,222,865,174
1400000US48029181403,48029181403,"Census Tract 1814.03, Bexar County, Texas",6128,685,2753,458,3375,650
1400000US48029181404,48029181404,"Census Tract 1814.04, Bexar County, Texas",4197,447,2873,465,1324,276
1400000US48029181503,48029181503,"Census Tract 1815.03, Bexar County, Texas",6833,480,3795,432,3038,527
1400000US48029181504,48029181504,"Census Tract 1815.04, Bexar County, Texas",5868,518,2711,478,3157,462
1400000US48029181505,48029181505,"Census Tract 1815.05, Bexar County, Texas",4619,387,2088,335,2531,472
1400000US48029181506,48029181506,"Census Tract 1815.06, Bexar County, Texas",4483,580,1862,279,2621,599
1400000US48029181601,48029181601,"Census Tract 1816.01, Bexar County, Texas",3119,245,638,147,2481,263
1400000US48029181602,48029181602,"Census Tract 1816.02, Bexar County, Texas",6081,609,1116,336,4965,680
1400000US48029181703,48029181703,"Census Tract 1817.03, Bexar County, Texas",6995,478,4164,621,2831,617
1400000US48029181704,48029181704,"Census Tract 1817.04, Bexar County, Texas",5947,545,2130,350,3817,572
1400000US48029181705,48029181705,"Census Tract 1817.05, Bexar County, Texas",4870,433,1849,354,3021,413
1400000US48029181711,48029181711,"Census Tract 1817.11, Bexar County, Texas",7750,551,3684,441,4066,412
1400000US48029181712,48029181712,"Census Tract 1817.12, Bexar County, Texas",3832,326,1757,291,2075,379
1400000US48029181713,48029181713,"Census Tract 1817.13, Bexar County, Texas",7531,677,2958,656,4573,756
1400000US48029181715,48029181715,"Census Tract 1817.15, Bexar County, Texas",6691,541,1900,390,4791,497
1400000US48029181716,48029181716,"Census Tract 1817.16, Bexar County, Texas",7063,595,2488,511,4575,522
1400000US48029181718,48029181718,"Census Tract 1817.18, Bexar County, Texas",4869,270,2724,309,2145,382
1400000US48029181720,48029181720,"Census Tract 1817.20, Bexar County, Texas",4139,311,2611,276,1528,236
1400000US48029181721,48029181721,"Census Tract 1817.21, Bexar County, Texas",3811,293,1761,333,2050,269
1400000US48029181722,48029181722,"Census Tract 1817.22, Bexar County, Texas",4529,475,2241,258,2288,425
1400000US48029181723,48029181723,"Census Tract 1817.23, Bexar County, Texas",5000,376,2179,334,2821,361
1400000US48029181724,48029181724,"Census Tract 1817.24, Bexar County, Texas",4851,670,2705,568,2146,720
1400000US48029181725,48029181725,"Census Tract 1817.25, Bexar County, Texas",5258,525,1928,434,3330,627
1400000US48029181726,48029181726,"Census Tract 1817.26, Bexar County, Texas",9458,437,4601,457,4857,450
1400000US48029181727,48029181727,"Census Tract 1817.27, Bexar County, Texas",3569,335,1131,340,2438,450
1400000US48029181728,48029181728,"Census Tract 1817.28, Bexar County, Texas",9724,863,3480,626,6244,897
1400000US48029181729,48029181729,"Census Tract 1817.29, Bexar County, Texas",3674,402,1646,274,2028,362
1400000US48029181730,48029181730,"Census Tract 1817.30, Bexar County, Texas",4464,614,1350,272,3114,619
1400000US48029181731,48029181731,"Census Tract 1817.31, Bexar County, Texas",6485,622,2707,462,3778,691
1400000US48029181808,48029181808,"Census Tract 1818.08, Bexar County, Texas",1283,198,773,143,510,159
1400000US48029181809,48029181809,"Census Tract 1818.09, Bexar County, Texas",6089,429,1949,314,4140,476
1400000US48029181811,48029181811,"Census Tract 1818.11, Bexar County, Texas",4166,255,2420,239,1746,274
1400000US48029181813,48029181813,"Census Tract 1818.13, Bexar County, Texas",5668,726,2926,622,2742,628
1400000US48029181814,48029181814,"Census Tract 1818.14, Bexar County, Texas",3056,314,1664,304,1392,293
1400000US48029181815,48029181815,"Census Tract 1818.15, Bexar County, Texas",3507,277,1904,299,1603,333
1400000US48029181816,48029181816,"Census Tract 1818.16, Bexar County, Texas",4332,362,1992,310,2340,410
1400000US48029181817,48029181817,"Census Tract 1818.17, Bexar County, Texas",3428,329,1363,371,2065,325
1400000US48029181818,48029181818,"Census Tract 1818.18, Bexar County, Texas",4817,441,2648,512,2169,434
1400000US48029181819,48029181819,"Census Tract 1818.19, Bexar County, Texas",5686,454,2725,381,2961,600
1400000US48029181820,48029181820,"Census Tract 1818.20, Bexar County, Texas",5364,516,3510,541,1854,405
1400000US48029181821,48029181821,"Census Tract 1818.21, Bexar County, Texas",3004,289,1509,279,1495,208
1400000US48029181822,48029181822,"Census Tract 1818.22, Bexar County, Texas",5162,299,2572,310,2590,307
